event_id,lead_id,event_time,event_type,purpose,project_id,project_name,payload_summary,source_package
EV-0020-06,L-0020,2026-06-22T23:05:00.000Z,sales_handoff_created,commercial,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-01,L-0021,2026-06-22T20:00:00.000Z,session_started,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-02,L-0021,2026-06-22T20:01:00.000Z,intent_detected,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-03,L-0021,2026-06-22T20:02:00.000Z,slots_captured,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-04,L-0021,2026-06-22T20:03:00.000Z,recommendation_generated,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,Recommended Al Jurf 1 using validated v3 project_id 24b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-05,L-0021,2026-06-22T20:04:00.000Z,lead_scored,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0021-06,L-0021,2026-06-22T20:05:00.000Z,sales_handoff_created,buy,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-01,L-0022,2026-06-22T17:00:00.000Z,session_started,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-02,L-0022,2026-06-22T17:01:00.000Z,intent_detected,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-03,L-0022,2026-06-22T17:02:00.000Z,slots_captured,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-04,L-0022,2026-06-22T17:03:00.000Z,recommendation_generated,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,Recommended Al Jurf 2 using validated v3 project_id 26b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-05,L-0022,2026-06-22T17:04:00.000Z,lead_scored,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0022-06,L-0022,2026-06-22T17:05:00.000Z,sales_handoff_created,rent,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-01,L-0023,2026-06-22T14:00:00.000Z,session_started,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-02,L-0023,2026-06-22T14:01:00.000Z,intent_detected,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-03,L-0023,2026-06-22T14:02:00.000Z,slots_captured,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-04,L-0023,2026-06-22T14:03:00.000Z,recommendation_generated,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,Recommended Al Jurf 3 using validated v3 project_id 22b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-05,L-0023,2026-06-22T14:04:00.000Z,lead_scored,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0023-06,L-0023,2026-06-22T14:05:00.000Z,sales_handoff_created,invest,22b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 3,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-01,L-0024,2026-06-22T11:00:00.000Z,session_started,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-02,L-0024,2026-06-22T11:01:00.000Z,intent_detected,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-03,L-0024,2026-06-22T11:02:00.000Z,slots_captured,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-04,L-0024,2026-06-22T11:03:00.000Z,recommendation_generated,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,Recommended Al Jurf Complex using validated v3 project_id 2ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-05,L-0024,2026-06-22T11:04:00.000Z,lead_scored,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0024-06,L-0024,2026-06-22T11:05:00.000Z,sales_handoff_created,commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-01,L-0025,2026-06-22T08:00:00.000Z,session_started,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-02,L-0025,2026-06-22T08:01:00.000Z,intent_detected,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-03,L-0025,2026-06-22T08:02:00.000Z,slots_captured,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-04,L-0025,2026-06-22T08:03:00.000Z,recommendation_generated,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,Recommended Al Jurf Residential Villas using validated v3 project_id 20b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-05,L-0025,2026-06-22T08:04:00.000Z,lead_scored,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0025-06,L-0025,2026-06-22T08:05:00.000Z,sales_handoff_created,buy,20b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Residential Villas,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-01,L-0026,2026-06-22T05:00:00.000Z,session_started,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-02,L-0026,2026-06-22T05:01:00.000Z,intent_detected,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-03,L-0026,2026-06-22T05:02:00.000Z,slots_captured,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-04,L-0026,2026-06-22T05:03:00.000Z,recommendation_generated,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,Recommended Al Jurf Villas using validated v3 project_id 1cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-05,L-0026,2026-06-22T05:04:00.000Z,lead_scored,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0026-06,L-0026,2026-06-22T05:05:00.000Z,sales_handoff_created,rent,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-01,L-0027,2026-06-22T02:00:00.000Z,session_started,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-02,L-0027,2026-06-22T02:01:00.000Z,intent_detected,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-03,L-0027,2026-06-22T02:02:00.000Z,slots_captured,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-04,L-0027,2026-06-22T02:03:00.000Z,recommendation_generated,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,Recommended Al Jurf Villas 2 using validated v3 project_id 1eb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-05,L-0027,2026-06-22T02:04:00.000Z,lead_scored,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0027-06,L-0027,2026-06-22T02:05:00.000Z,sales_handoff_created,invest,1eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas 2,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-01,L-0028,2026-06-21T23:00:00.000Z,session_started,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-02,L-0028,2026-06-21T23:01:00.000Z,intent_detected,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-03,L-0028,2026-06-21T23:02:00.000Z,slots_captured,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-04,L-0028,2026-06-21T23:03:00.000Z,recommendation_generated,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,Recommended Al Karama using validated v3 project_id 8aed16b5_4982_ec11_a2bf_00155d119927,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-05,L-0028,2026-06-21T23:04:00.000Z,lead_scored,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0028-06,L-0028,2026-06-21T23:05:00.000Z,sales_handoff_created,commercial,8aed16b5_4982_ec11_a2bf_00155d119927,Al Karama,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-01,L-0029,2026-06-21T20:00:00.000Z,session_started,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-02,L-0029,2026-06-21T20:01:00.000Z,intent_detected,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-03,L-0029,2026-06-21T20:02:00.000Z,slots_captured,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-04,L-0029,2026-06-21T20:03:00.000Z,recommendation_generated,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,Recommended Al Khor Villas & Shops using validated v3 project_id 44b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-05,L-0029,2026-06-21T20:04:00.000Z,lead_scored,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0029-06,L-0029,2026-06-21T20:05:00.000Z,sales_handoff_created,buy,44b8dd4b_0ad1_e811_a2b8_00155d119707,Al Khor Villas & Shops,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-01,L-0030,2026-06-21T17:00:00.000Z,session_started,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-02,L-0030,2026-06-21T17:01:00.000Z,intent_detected,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-03,L-0030,2026-06-21T17:02:00.000Z,slots_captured,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-04,L-0030,2026-06-21T17:03:00.000Z,recommendation_generated,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,Recommended Al Madina Tower using validated v3 project_id 9cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-05,L-0030,2026-06-21T17:04:00.000Z,lead_scored,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0030-06,L-0030,2026-06-21T17:05:00.000Z,sales_handoff_created,rent,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-01,L-0031,2026-06-21T14:00:00.000Z,session_started,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-02,L-0031,2026-06-21T14:01:00.000Z,intent_detected,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-03,L-0031,2026-06-21T14:02:00.000Z,slots_captured,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-04,L-0031,2026-06-21T14:03:00.000Z,recommendation_generated,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,Recommended Al Manama Buildings using validated v3 project_id 7cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-05,L-0031,2026-06-21T14:04:00.000Z,lead_scored,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0031-06,L-0031,2026-06-21T14:05:00.000Z,sales_handoff_created,invest,7cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Buildings,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-01,L-0032,2026-06-21T11:00:00.000Z,session_started,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-02,L-0032,2026-06-21T11:01:00.000Z,intent_detected,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-03,L-0032,2026-06-21T11:02:00.000Z,slots_captured,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-04,L-0032,2026-06-21T11:03:00.000Z,recommendation_generated,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,Recommended Al Manama Old Clinic using validated v3 project_id 48b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-05,L-0032,2026-06-21T11:04:00.000Z,lead_scored,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0032-06,L-0032,2026-06-21T11:05:00.000Z,sales_handoff_created,buy,48b8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama Old Clinic,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-01,L-0033,2026-06-21T08:00:00.000Z,session_started,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-02,L-0033,2026-06-21T08:01:00.000Z,intent_detected,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-03,L-0033,2026-06-21T08:02:00.000Z,slots_captured,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-04,L-0033,2026-06-21T08:03:00.000Z,recommendation_generated,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,Recommended Al Manara using validated v3 project_id 0ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-05,L-0033,2026-06-21T08:04:00.000Z,lead_scored,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0033-06,L-0033,2026-06-21T08:05:00.000Z,sales_handoff_created,buy,0ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Manara,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-01,L-0034,2026-06-21T05:00:00.000Z,session_started,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-02,L-0034,2026-06-21T05:01:00.000Z,intent_detected,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-03,L-0034,2026-06-21T05:02:00.000Z,slots_captured,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-04,L-0034,2026-06-21T05:03:00.000Z,recommendation_generated,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,Recommended Al Monaliza using validated v3 project_id 12b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-05,L-0034,2026-06-21T05:04:00.000Z,lead_scored,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0034-06,L-0034,2026-06-21T05:05:00.000Z,sales_handoff_created,rent,12b8dd4b_0ad1_e811_a2b8_00155d119707,Al Monaliza,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-01,L-0035,2026-06-21T02:00:00.000Z,session_started,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-02,L-0035,2026-06-21T02:01:00.000Z,intent_detected,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-03,L-0035,2026-06-21T02:02:00.000Z,slots_captured,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-04,L-0035,2026-06-21T02:03:00.000Z,recommendation_generated,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),Recommended Al Musalla Building (Kempinski) using validated v3 project_id b2b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-05,L-0035,2026-06-21T02:04:00.000Z,lead_scored,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0035-06,L-0035,2026-06-21T02:05:00.000Z,sales_handoff_created,invest,b2b8dd4b_0ad1_e811_a2b8_00155d119707,Al Musalla Building (Kempinski),sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-01,L-0036,2026-06-20T23:00:00.000Z,session_started,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-02,L-0036,2026-06-20T23:01:00.000Z,intent_detected,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-03,L-0036,2026-06-20T23:02:00.000Z,slots_captured,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-04,L-0036,2026-06-20T23:03:00.000Z,recommendation_generated,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,Recommended Al Muthaf using validated v3 project_id 00b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-05,L-0036,2026-06-20T23:04:00.000Z,lead_scored,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0036-06,L-0036,2026-06-20T23:05:00.000Z,sales_handoff_created,commercial,00b8dd4b_0ad1_e811_a2b8_00155d119707,Al Muthaf,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-01,L-0037,2026-06-20T20:00:00.000Z,session_started,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-02,L-0037,2026-06-20T20:01:00.000Z,intent_detected,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-03,L-0037,2026-06-20T20:02:00.000Z,slots_captured,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-04,L-0037,2026-06-20T20:03:00.000Z,recommendation_generated,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,Recommended Al Nakheel 1 using validated v3 project_id fcb7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-05,L-0037,2026-06-20T20:04:00.000Z,lead_scored,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0037-06,L-0037,2026-06-20T20:05:00.000Z,sales_handoff_created,buy,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-01,L-0038,2026-06-20T17:00:00.000Z,session_started,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-02,L-0038,2026-06-20T17:01:00.000Z,intent_detected,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-03,L-0038,2026-06-20T17:02:00.000Z,slots_captured,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-04,L-0038,2026-06-20T17:03:00.000Z,recommendation_generated,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,Recommended Al Nakheel 2 using validated v3 project_id 29eb4220_c77d_ec11_a2ca_00155d119619,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-05,L-0038,2026-06-20T17:04:00.000Z,lead_scored,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0038-06,L-0038,2026-06-20T17:05:00.000Z,sales_handoff_created,rent,29eb4220_c77d_ec11_a2ca_00155d119619,Al Nakheel 2,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-01,L-0039,2026-06-20T14:00:00.000Z,session_started,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-02,L-0039,2026-06-20T14:01:00.000Z,intent_detected,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-03,L-0039,2026-06-20T14:02:00.000Z,slots_captured,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-04,L-0039,2026-06-20T14:03:00.000Z,recommendation_generated,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,Recommended Al Nasr using validated v3 project_id 06b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-05,L-0039,2026-06-20T14:04:00.000Z,lead_scored,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0039-06,L-0039,2026-06-20T14:05:00.000Z,sales_handoff_created,invest,06b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nasr,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0040-01,L-0040,2026-06-20T11:00:00.000Z,session_started,commercial,28b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nuaimia Complex,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0040-02,L-0040,2026-06-20T11:01:00.000Z,intent_detected,commercial,28b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nuaimia Complex,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0040-03,L-0040,2026-06-20T11:02:00.000Z,slots_captured,commercial,28b8dd4b_0ad1_e811_a2b8_00155d119707,Al Nuaimia Complex,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
