audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,capture_timestamp
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,f6b7dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,f6b7dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,f6b7dd4b_0ad1_e811_a2b8_00155d119707,start_price,20000,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,start_price: 20000,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,f6b7dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Al Andalus 4 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture and quality craftsmanship, the development ensures a comfortable and refined living experience for its residents. The units within the project feature diverse layouts and high-quality finishes, meeting global standards to provide a sophisticated environment. Whether it's spacious family flat or modern apartments, each property is designed to accommodate a wide range of preferences. Located in a prime and accessible area, This Project is strategically positioned close to key urban hubs, making it a convenient choice for both families and professionals. With its attention to detail and focus on delivering a high-quality living experience, It is the perfect choice for those seeking a distinctive and well-rounded residential or commercial property.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,"project_description: Al Andalus 4 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture a",2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,f6b7dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.392999,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,latitude: 25.392999,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,f6b7dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.435431,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,longitude: 55.435431,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,f6b7dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_email_11,f6b7dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,f6b7dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971543087467,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,whatsapp: 971543087467,2026-06-24T09:31:12.532Z
audit_f6b7dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,f6b7dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629764/Aqaar/Main%20Portal/community/images/Al_Andalus_4/_DSC1988-1728629764.jpg,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,96b8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Al Arabi Building,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,project_name: Al Arabi Building,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,96b8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,96b8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-90,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,project_code: PRJ-90,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,96b8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,96b8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,96b8dd4b_0ad1_e811_a2b8_00155d119707,start_price,35500,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,start_price: 35500,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,96b8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Al Arabi Building is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture and quality craftsmanship, the development ensures a comfortable and refined living experience for its residents. The units within the project feature diverse layouts and high-quality finishes, meeting global standards to provide a sophisticated environment. Whether it's spacious family flat or modern apartments, each property is designed to accommodate a wide range of preferences. Located in a prime and accessible area, This Project is strategically positioned close to key urban hubs, making it a convenient choice for both families and professionals. With its attention to detail and focus on delivering a high-quality living experience, It is the perfect choice for those seeking a distinctive and well-rounded residential or commercial property.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,"project_description: Al Arabi Building is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architect",2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,96b8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.405031,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,latitude: 25.405031,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,96b8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.44081,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,longitude: 55.44081,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,96b8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_email_11,96b8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,96b8dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_96b8dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,96b8dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554493/Aqaar/Main%20Portal/community/images/Al_Arabi_Building/_DSC1783-1728554493.jpg,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554493/Aqaar/Main%20Portal/community/images/Al_Arabi_Building/_DSC1783-1728554493.jpg,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,3ab8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Al Berouj 1,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,project_name: Al Berouj 1,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,3ab8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,3ab8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-44,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,project_code: PRJ-44,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,3ab8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,3ab8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,"sales_status_text: 1,2,3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,3ab8dd4b_0ad1_e811_a2b8_00155d119707,start_price,19200,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,start_price: 19200,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,3ab8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Al Berouj 1 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture and quality craftsmanship, the development ensures a comfortable and refined living experience for its residents. The units within the project feature diverse layouts and high-quality finishes, meeting global standards to provide a sophisticated environment. Whether it's spacious family flat or modern apartments, each property is designed to accommodate a wide range of preferences. Located in a prime and accessible area, This Project is strategically positioned close to key urban hubs, making it a convenient choice for both families and professionals. With its attention to detail and focus on delivering a high-quality living experience, It is the perfect choice for those seeking a distinctive and well-rounded residential or commercial property.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,"project_description: Al Berouj 1 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture an",2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_latitude_8,3ab8dd4b_0ad1_e811_a2b8_00155d119707,latitude,25.403287,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,latitude: 25.403287,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_longitude_9,3ab8dd4b_0ad1_e811_a2b8_00155d119707,longitude,55.440907,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,longitude: 55.440907,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_telephone_10,3ab8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_email_11,3ab8dd4b_0ad1_e811_a2b8_00155d119707,email,info@aqaar.com,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,email: info@aqaar.com,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_whatsapp_12,3ab8dd4b_0ad1_e811_a2b8_00155d119707,whatsapp,971600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,whatsapp: 971600515155,2026-06-24T09:31:12.532Z
audit_3ab8dd4b_0ad1_e811_a2b8_00155d119707_primary_image_url_13,3ab8dd4b_0ad1_e811_a2b8_00155d119707,primary_image_url,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728879447/Aqaar/Main%20Portal/community/images/Al_Berouj_1/B1-1728879447.png,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,primary_image_url: https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728879447/Aqaar/Main%20Portal/community/images/Al_Berouj_1/B1-1728879447.png,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_project_name_1,3cb8dd4b_0ad1_e811_a2b8_00155d119707,project_name,Al Berouj 2,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,project_name: Al Berouj 2,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_developer_2,3cb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,developer: Aqaar,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_project_code_3,3cb8dd4b_0ad1_e811_a2b8_00155d119707,project_code,PRJ-45,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,project_code: PRJ-45,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_project_for_4,3cb8dd4b_0ad1_e811_a2b8_00155d119707,project_for,Leasing,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,project_for: Leasing,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_sales_status_text_5,3cb8dd4b_0ad1_e811_a2b8_00155d119707,sales_status_text,"Studio, 1, 2, 3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,"sales_status_text: Studio, 1, 2, 3 Bedrooms for rent",2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_start_price_6,3cb8dd4b_0ad1_e811_a2b8_00155d119707,start_price,15600,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,start_price: 15600,2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_project_description_7,3cb8dd4b_0ad1_e811_a2b8_00155d119707,project_description,"Al Berouj 2 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture and quality craftsmanship, the development ensures a comfortable and refined living experience for its residents. The units within the project feature diverse layouts and high-quality finishes, meeting global standards to provide a sophisticated environment. Whether it's spacious family flat or modern apartments, each property is designed to accommodate a wide range of preferences. Located in a prime and accessible area, This Project is strategically positioned close to key urban hubs, making it a convenient choice for both families and professionals. With its attention to detail and focus on delivering a high-quality living experience, It is the perfect choice for those seeking a distinctive and well-rounded residential or commercial property.",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,"project_description: Al Berouj 2 is a premier real estate development that exemplifies thoughtful design and modern living. The project offers a mix of residential units and commercial spaces, catering to a variety of customer needs. With its blend of contemporary architecture an",2026-06-24T09:31:12.532Z
audit_3cb8dd4b_0ad1_e811_a2b8_00155d119707_telephone_8,3cb8dd4b_0ad1_e811_a2b8_00155d119707,telephone,600515155,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,telephone: 600515155,2026-06-24T09:31:12.532Z
