project_id,project_name,developer,developer_id,country,city,district,community,subcommunity,latitude,longitude,property_type,sub_type,ownership_type,status,completion_status,launch_year,handover_year,project_description,official_project_url,project_code,project_for,sales_status_text,start_price,currency,price_status,telephone,email,whatsapp,primary_image_url,source_links_json,last_verified,confidence_score
7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4043442,55.5051767,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Garden City represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/7d307ab5-a6a9-ea11-a2c3-00155d119619,PRJ-128,Sales,100% Sold out,102500,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552809/Aqaar/Main%20Portal/community/images/Garden_City/_DSC1922-1728552808.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Garden%20City&pageNumber=1&pageSize=100""]",2026-06-24,0.86
e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3925314,55.4386795,commercial,Leasing,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Grand represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/e4b7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-1,Leasing,"1,2,3 Bedrooms for rent",27000,AED,official,600515155,info@aqaar.com,971543087745,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1726688673/Aqaar/Main%20Portal/community/images/Grand/PSX_20220117_203653-min-1726688672.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Grand&pageNumber=1&pageSize=100""]",2026-06-24,0.86
92b8dd4b_0ad1_e811_a2b8_00155d119707,Gulfa Warehouses,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3899131,55.4561359,commercial,commercial,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/92b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-88,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,971543087467,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Gulfa%20Warehouses&pageNumber=1&pageSize=100""]",2026-06-24,0.62
58b8dd4b_0ad1_e811_a2b8_00155d119707,Habitat School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3854902,55.4923502,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/58b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-59,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Habitat%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3943883,55.4546228,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Horizon Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/f4b7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-9,Sales,100% Sold out,174500,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728453916/Aqaar/Main%20Portal/community/images/Horizon_Towers/Horizon%20Towers-1728453916.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Horizon%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
b984f548_ab76_f011_a2e0_00155d119f38,Horizon University,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/b984f548-ab76-f011-a2e0-00155d119f38,PRJ-169,unknown,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Horizon%20University&pageNumber=1&pageSize=100""]",2026-06-24,0.62
50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,24.8191651,56.0701148,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Houses and Flats Masfoot represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/50b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-55,Leasing,"1,2,3 Bedrooms for rent",12000,AED,official,600515155,info@aqaar.com,971600515155,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Houses%20and%20Flats%20Masfoot&pageNumber=1&pageSize=100""]",2026-06-24,0.86
5ab8dd4b_0ad1_e811_a2b8_00155d119707,Indian International School 1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.388406,55.4281439,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/5ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-60,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Indian%20International%20School%201&pageNumber=1&pageSize=100""]",2026-06-24,0.62
8ab8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/8ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-84,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-1&pageNumber=1&pageSize=100""]",2026-06-24,0.62
8eb8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -20,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/8eb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-86,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-20&pageNumber=1&pageSize=100""]",2026-06-24,0.62
8cb8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -3,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/8cb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-85,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-3&pageNumber=1&pageSize=100""]",2026-06-24,0.62
8dc5f8f8_ebb3_ec11_a2bf_00155d119927,industrial area 2,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/8dc5f8f8-ebb3-ec11-a2bf-00155d119927,PRJ-150,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=industrial%20area%202&pageNumber=1&pageSize=100""]",2026-06-24,0.62
8daed8f6_bd22_e911_a2b8_00155d119707,Labor Accommodation,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/8daed8f6-bd22-e911-a2b8-00155d119707,PRJ-LA,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100""]",2026-06-24,0.62
30485a5c_911e_ec11_a2c8_00155d119619,Lake Tower C4,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3912176,55.5735183,residential,residential,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/30485a5c-911e-ec11-a2c8-00155d119619,PRJ-140,Sales,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,971600515155,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100""]",2026-06-24,0.62
9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.40556,55.445818,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Lewara represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/9ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-92,Leasing,"1,2,3 Bedrooms for rent",27000,AED,official,600515155,info@aqaar.com,971543087732,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728300215/Aqaar/Main%20Portal/community/images/Lewara/_DSC1500-1728300215.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100""]",2026-06-24,0.86
4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Manama Flats represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/4cb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-53,Leasing,"1,2,3 Bedrooms for rent",15000,AED,official,600515155,info@aqaar.com,971509622926,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877571/Aqaar/Main%20Portal/community/images/Manama_Flats/WhatsApp%20Image%202024-10-11%20at%2011.04.30%20AM-1728877571.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100""]",2026-06-24,0.86
4eb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Shops,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,unknown,unknown,unknown,"Manama Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/4eb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-54,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971509622926,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86
7ab8dd4b_0ad1_e811_a2b8_00155d119707,Manama Wedding Hall (Ajman Society),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/7ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-76,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,971509622926,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100""]",2026-06-24,0.62
84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.32375684369029,56.00780159452503,commercial,commercial,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Masfoot Buildings represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/84b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-81,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",14400,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728623036/Aqaar/Main%20Portal/community/images/Masfoot_Buildings/MASFOOT%20B-1728623035.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Buildings&pageNumber=1&pageSize=100""]",2026-06-24,0.86
a736c16e_313f_e911_a2b9_00155d119910,Masfoot Plaza,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4090686,55.4411888,commercial,commercial,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,"Masfoot Plaza represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/a736c16e-313f-e911-a2b9-00155d119910,PRJ-123,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,on_request,600515155,info@aqaar.com,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Plaza&pageNumber=1&pageSize=100""]",2026-06-24,0.86
ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,residential,residential,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/ed194b08-59aa-f011-a2e0-00155d119f3e,PRJ-170,Sales,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mawjan&pageNumber=1&pageSize=100""]",2026-06-24,0.62
fcb24d18_ff7d_ee11_a2bf_00155d119f33,Metropolitan International Indian Private School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4157706,55.5293108,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/fcb24d18-ff7d-ee11-a2bf-00155d119f33,PRJ-159,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Metropolitan%20International%20Indian%20Private%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
dd64d3c4_e079_ed11_a2ba_00155d119841,Mortuary in Ajman Cemetery,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4395552,55.530421,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/dd64d3c4-e079-ed11-a2ba-00155d119841,CWIP-0036,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mortuary%20in%20Ajman%20Cemetery&pageNumber=1&pageSize=100""]",2026-06-24,0.62
52b8dd4b_0ad1_e811_a2b8_00155d119707,Musheirif Shops,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3998966,55.4588738,commercial,commercial,unknown,active,unknown,unknown,unknown,"Musheirif Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/52b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-56,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musheirif%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86
b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4005803,55.467267,commercial,commercial,unknown,active,Villa for rent,unknown,unknown,"Musherif Villas represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/b514b2db-08f8-ea11-a2c5-00155d119619,PRJ-131,Leasing,Villa for rent,30000,AED,official,600515155,info@aqaar.com,600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1755506938/Aqaar/Main%20Portal/community/images/Musherif_Villas/mv%20%281%29-1755506938.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musherif%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86
f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,unknown,https://www.aqaar.com/projects/f8b7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-11,Leasing,"1,2,3 Bedrooms for rent",21600,AED,official,600515155,info@aqaar.com,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Gold%20Market&pageNumber=1&pageSize=100""]",2026-06-24,0.62
e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4149404,55.4652082,commercial,commercial,unknown,active,unknown,unknown,unknown,"New Musherif Villas represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/e9afbd0c-b405-ee11-a2bc-00155d119841,PRJ-156,Leasing,unknown,114000,AED,official,600515155,info@aqaar.com,unknown,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1781252697/Aqaar/Main%20Portal/community/images/New_Musherif_Villas/New%20Musherif%20Villas-1781252697.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Musherif%20Villas&pageNumber=1&pageSize=100""]",2026-06-24,0.86
bb57baca_fa02_ef11_a2c0_00155d119841,North Gate British School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4180207,55.5294738,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/bb57baca-fa02-ef11-a2c0-00155d119841,PRJ-166,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=North%20Gate%20British%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3861778,55.4586772,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Nuaiemiyah Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/f0b7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-7,Sales,100% Sold out,139000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728552890/Aqaar/Main%20Portal/community/images/Nuaiemiyah_Towers/_DSC1971-1728552890.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaiemiyah%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
ea381dec_0c0f_ed11_a2bb_00155d119f33,Nuaimeya 3,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,unknown,unknown,unknown,"Nuaimeya 3 represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/ea381dec-0c0f-ed11-a2bb-00155d119f33,PRJ-153,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Nuaimeya%203&pageNumber=1&pageSize=100""]",2026-06-24,0.86
70b8dd4b_0ad1_e811_a2b8_00155d119707,Old Civil Defense (Middle East ),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.392604,55.472062,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/70b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-71,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Civil%20Defense%20(Middle%20East%20)&pageNumber=1&pageSize=100""]",2026-06-24,0.62
fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,"Studio, 1, 2, 3 Bedrooms for rent",unknown,unknown,unknown,https://www.aqaar.com/projects/fab7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-12,Leasing,"Studio, 1, 2, 3 Bedrooms for rent",14400,AED,official,600515155,info@aqaar.com,971543087732,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100""]",2026-06-24,0.62
0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4028244,55.4400826,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Old Quds represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/0cb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-21,Leasing,"1,2,3 Bedrooms for rent",20700,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553896/Aqaar/Main%20Portal/community/images/Old_Quds/_DSC1840-1728553896.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100""]",2026-06-24,0.86
e2bc7f18_16cd_f011_8543_6045bd6a88e0,Online Test Project,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/e2bc7f18-16cd-f011-8543-6045bd6a88e0,PRJ-452,unknown,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Online%20Test%20Project&pageNumber=1&pageSize=100""]",2026-06-24,0.62
